kind,case_id,layout,task_index,our_training_split,target_object,condition,policy,correct_or_successful,control_steps,wall_seconds,axis_displacement_m,target_index,manual_seed
S,Sx_23_22_combined,Sx_23_22,23,train,,combined,best,True,140,36.210259328596294,,,26239
S,Sx_23_26_normal,Sx_23_26,23,train,,normal,native,True,145,23.009119240567088,,,26243
S,Sx_23_26_normal,Sx_23_26,23,train,,normal,best,True,145,37.768689409829676,,,26243
S,Sx_23_26_camera,Sx_23_26,23,train,,camera,native,True,140,22.185359223745763,,,26243
S,Sx_23_26_camera,Sx_23_26,23,train,,camera,best,True,150,40.1018097018823,,,26243
S,Sx_23_26_lighting,Sx_23_26,23,train,,lighting,native,True,145,22.70216398127377,,,26243
S,Sx_23_26_lighting,Sx_23_26,23,train,,lighting,best,True,155,41.26288856193423,,,26243
S,Sx_23_26_combined,Sx_23_26,23,train,,combined,native,True,140,22.277917857281864,,,26243
S,Sx_23_26_combined,Sx_23_26,23,train,,combined,best,True,145,38.63387664128095,,,26243
S,Sx_23_34_normal,Sx_23_34,23,train,,normal,native,True,135,21.74989245645702,,,26251
S,Sx_23_34_normal,Sx_23_34,23,train,,normal,best,True,160,41.9950939277187,,,26251
S,Sx_23_34_camera,Sx_23_34,23,train,,camera,native,True,180,26.366045769304037,,,26251
S,Sx_23_34_camera,Sx_23_34,23,train,,camera,best,True,150,39.36468758992851,,,26251
S,Sx_23_34_lighting,Sx_23_34,23,train,,lighting,native,True,140,23.046335763297975,,,26251
S,Sx_23_34_lighting,Sx_23_34,23,train,,lighting,best,True,160,42.0504384720698,,,26251
S,Sx_23_34_combined,Sx_23_34,23,train,,combined,native,True,170,25.584963812492788,,,26251
S,Sx_23_34_combined,Sx_23_34,23,train,,combined,best,True,150,40.126425391063094,,,26251
S,Sx_23_44_normal,Sx_23_44,23,train,,normal,native,True,145,22.855578349903226,,,26261
S,Sx_23_44_normal,Sx_23_44,23,train,,normal,best,True,150,39.508271559141576,,,26261
S,Sx_23_44_camera,Sx_23_44,23,train,,camera,native,True,135,21.714236984960735,,,26261
S,Sx_23_44_camera,Sx_23_44,23,train,,camera,best,True,150,40.140597043558955,,,26261
S,Sx_23_44_lighting,Sx_23_44,23,train,,lighting,native,True,140,22.264001281000674,,,26261
S,Sx_23_44_lighting,Sx_23_44,23,train,,lighting,best,True,145,38.630977905355394,,,26261
S,Sx_23_44_combined,Sx_23_44,23,train,,combined,native,True,150,23.424809056334198,,,26261
S,Sx_23_44_combined,Sx_23_44,23,train,,combined,best,True,150,40.620878611691296,,,26261
S,Sx_28_22_normal,Sx_28_22,28,train,,normal,native,True,115,19.768424834124744,,,31239
S,Sx_28_22_normal,Sx_28_22,28,train,,normal,best,True,115,32.471763636916876,,,31239
S,Sx_28_22_camera,Sx_28_22,28,train,,camera,native,True,175,26.401607234030962,,,31239
S,Sx_28_22_camera,Sx_28_22,28,train,,camera,best,True,165,41.66839522495866,,,31239
S,Sx_28_22_lighting,Sx_28_22,28,train,,lighting,native,True,115,19.668798464350402,,,31239
S,Sx_28_22_lighting,Sx_28_22,28,train,,lighting,best,True,115,30.179740123450756,,,31239
S,Sx_28_22_combined,Sx_28_22,28,train,,combined,native,True,180,26.685477600432932,,,31239
S,Sx_28_22_combined,Sx_28_22,28,train,,combined,best,True,160,39.60275616403669,,,31239
S,Sx_28_26_normal,Sx_28_26,28,train,,normal,native,True,100,18.10521036852151,,,31243
S,Sx_28_26_normal,Sx_28_26,28,train,,normal,best,True,130,35.05558008980006,,,31243
S,Sx_28_26_camera,Sx_28_26,28,train,,camera,native,True,210,30.095453195273876,,,31243
S,Sx_28_26_camera,Sx_28_26,28,train,,camera,best,True,210,52.1598068671301,,,31243
S,Sx_28_26_lighting,Sx_28_26,28,train,,lighting,native,True,105,18.961208552122116,,,31243
S,Sx_28_26_lighting,Sx_28_26,28,train,,lighting,best,True,120,33.30506735946983,,,31243
S,Sx_28_26_combined,Sx_28_26,28,train,,combined,native,False,300,40.060292014852166,,,31243
S,Sx_28_26_combined,Sx_28_26,28,train,,combined,best,True,210,52.62978181988001,,,31243
S,Sx_28_34_normal,Sx_28_34,28,train,,normal,native,True,110,19.147258731536567,,,31251
S,Sx_28_34_normal,Sx_28_34,28,train,,normal,best,True,120,34.87943066563457,,,31251
S,Sx_28_34_camera,Sx_28_34,28,train,,camera,native,False,300,39.791501907631755,,,31251
S,Sx_28_34_camera,Sx_28_34,28,train,,camera,best,True,110,30.41689823474735,,,31251
S,Sx_28_34_lighting,Sx_28_34,28,train,,lighting,native,True,110,19.078929754905403,,,31251
S,Sx_28_34_lighting,Sx_28_34,28,train,,lighting,best,True,115,31.741260662674904,,,31251
S,Sx_28_34_combined,Sx_28_34,28,train,,combined,native,True,225,31.630078009329736,,,31251
S,Sx_28_34_combined,Sx_28_34,28,train,,combined,best,True,110,29.69100998993963,,,31251
S,Sx_28_44_normal,Sx_28_44,28,train,,normal,native,True,110,19.194472923874855,,,31261
S,Sx_28_44_normal,Sx_28_44,28,train,,normal,best,True,115,31.27936790883541,,,31261
S,Sx_28_44_camera,Sx_28_44,28,train,,camera,native,False,300,39.815876903012395,,,31261
S,Sx_28_44_camera,Sx_28_44,28,train,,camera,best,True,160,43.43091496732086,,,31261
S,Sx_28_44_lighting,Sx_28_44,28,train,,lighting,native,True,110,19.105904081836343,,,31261
S,Sx_28_44_lighting,Sx_28_44,28,train,,lighting,best,True,110,32.04221223387867,,,31261
S,Sx_28_44_combined,Sx_28_44,28,train,,combined,native,True,230,32.20812737569213,,,31261
S,Sx_28_44_combined,Sx_28_44,28,train,,combined,best,True,170,46.60409000888467,,,31261
S,Sx_33_22_normal,Sx_33_22,33,train,,normal,native,True,110,21.321322510018945,,,36239
S,Sx_33_22_normal,Sx_33_22,33,train,,normal,best,True,100,31.410641028545797,,,36239
S,Sx_33_22_camera,Sx_33_22,33,train,,camera,native,True,120,22.436898133717477,,,36239
S,Sx_33_22_camera,Sx_33_22,33,train,,camera,best,True,120,35.06376147828996,,,36239
S,Sx_33_22_lighting,Sx_33_22,33,train,,lighting,native,True,105,20.95412925630808,,,36239
S,Sx_33_22_lighting,Sx_33_22,33,train,,lighting,best,True,105,30.77473681792617,,,36239
S,Sx_33_22_combined,Sx_33_22,33,train,,combined,native,True,115,21.81465354282409,,,36239
S,Sx_33_22_combined,Sx_33_22,33,train,,combined,best,True,115,33.528013727627695,,,36239
S,Sx_33_26_normal,Sx_33_26,33,train,,normal,native,True,115,21.783627633936703,,,36243
S,Sx_33_26_normal,Sx_33_26,33,train,,normal,best,True,110,32.614273552782834,,,36243
S,Sx_33_26_camera,Sx_33_26,33,train,,camera,native,True,110,21.20364908501506,,,36243
S,Sx_33_26_camera,Sx_33_26,33,train,,camera,best,True,120,34.50936079118401,,,36243
S,Sx_33_26_lighting,Sx_33_26,33,train,,lighting,native,True,115,22.000806312076747,,,36243
S,Sx_33_26_lighting,Sx_33_26,33,train,,lighting,best,True,110,32.24509861133993,,,36243
S,Sx_33_26_combined,Sx_33_26,33,train,,combined,native,True,110,21.31420581508428,,,36243
S,Sx_33_26_combined,Sx_33_26,33,train,,combined,best,True,115,33.38600639440119,,,36243
S,Sx_33_34_normal,Sx_33_34,33,train,,normal,native,True,115,21.781324189156294,,,36251
S,Sx_33_34_normal,Sx_33_34,33,train,,normal,best,True,105,31.21723118238151,,,36251
S,Sx_33_34_camera,Sx_33_34,33,train,,camera,native,True,120,22.375507406890392,,,36251
S,Sx_33_34_camera,Sx_33_34,33,train,,camera,best,True,130,36.15968219935894,,,36251
S,Sx_33_34_lighting,Sx_33_34,33,train,,lighting,native,True,110,21.22905849572271,,,36251
S,Sx_33_34_lighting,Sx_33_34,33,train,,lighting,best,True,100,29.79037186689675,,,36251
S,Sx_33_34_combined,Sx_33_34,33,train,,combined,native,True,120,22.44633772224188,,,36251
S,Sx_33_34_combined,Sx_33_34,33,train,,combined,best,True,130,34.88308254722506,,,36251
S,Sx_33_44_normal,Sx_33_44,33,train,,normal,native,True,100,20.398901807144284,,,36261
S,Sx_33_44_normal,Sx_33_44,33,train,,normal,best,True,100,29.100294386968017,,,36261
S,Sx_33_44_camera,Sx_33_44,33,train,,camera,native,True,105,20.967520399019122,,,36261
S,Sx_33_44_camera,Sx_33_44,33,train,,camera,best,True,105,31.50203435216099,,,36261
S,Sx_33_44_lighting,Sx_33_44,33,train,,lighting,native,True,100,20.1807255204767,,,36261
S,Sx_33_44_lighting,Sx_33_44,33,train,,lighting,best,True,100,31.167053035460413,,,36261
S,Sx_33_44_combined,Sx_33_44,33,train,,combined,native,True,105,20.54658328462392,,,36261
S,Sx_33_44_combined,Sx_33_44,33,train,,combined,best,True,160,44.930474596098065,,,36261
S,Sx_38_22_normal,Sx_38_22,38,train,,normal,native,True,110,21.112770131789148,,,41239
S,Sx_38_22_normal,Sx_38_22,38,train,,normal,best,True,120,35.46188930608332,,,41239
S,Sx_38_22_camera,Sx_38_22,38,train,,camera,native,True,110,21.266420579515398,,,41239
S,Sx_38_22_camera,Sx_38_22,38,train,,camera,best,True,120,35.16465641371906,,,41239
S,Sx_38_22_lighting,Sx_38_22,38,train,,lighting,native,True,115,21.8020551353693,,,41239
S,Sx_38_22_lighting,Sx_38_22,38,train,,lighting,best,True,190,51.52655331045389,,,41239
S,Sx_38_22_combined,Sx_38_22,38,train,,combined,native,True,110,21.407754805870354,,,41239
S,Sx_38_22_combined,Sx_38_22,38,train,,combined,best,True,120,35.15079913754016,,,41239
S,Sx_38_26_normal,Sx_38_26,38,train,,normal,native,True,125,22.971539196558297,,,41243
S,Sx_38_26_normal,Sx_38_26,38,train,,normal,best,True,125,36.05368925631046,,,41243
S,Sx_38_26_camera,Sx_38_26,38,train,,camera,native,True,110,21.068884341977537,,,41243
S,Sx_38_26_camera,Sx_38_26,38,train,,camera,best,True,175,47.10631890408695,,,41243
S,Sx_38_26_lighting,Sx_38_26,38,train,,lighting,native,True,125,22.8841632315889,,,41243
S,Sx_38_26_lighting,Sx_38_26,38,train,,lighting,best,True,125,35.79188043065369,,,41243
S,Sx_38_26_combined,Sx_38_26,38,train,,combined,native,True,115,21.849922532215714,,,41243
S,Sx_38_26_combined,Sx_38_26,38,train,,combined,best,True,175,46.74698747973889,,,41243
S,Sx_38_34_normal,Sx_38_34,38,train,,normal,native,True,115,21.95444745477289,,,41251
S,Sx_38_34_normal,Sx_38_34,38,train,,normal,best,True,120,35.28305521141738,,,41251
S,Sx_38_34_camera,Sx_38_34,38,train,,camera,native,True,120,22.446465199813247,,,41251
S,Sx_38_34_camera,Sx_38_34,38,train,,camera,best,True,120,35.627763560041785,,,41251
S,Sx_38_34_lighting,Sx_38_34,38,train,,lighting,native,True,115,22.10986358858645,,,41251
S,Sx_38_34_lighting,Sx_38_34,38,train,,lighting,best,True,150,42.301275172270834,,,41251
S,Sx_38_34_combined,Sx_38_34,38,train,,combined,native,True,120,22.72917282395065,,,41251
S,Sx_38_34_combined,Sx_38_34,38,train,,combined,best,True,120,34.79235469456762,,,41251
S,Sx_38_44_normal,Sx_38_44,38,train,,normal,native,True,105,20.82209610659629,,,41261
S,Sx_38_44_normal,Sx_38_44,38,train,,normal,best,True,115,34.86050742305815,,,41261
S,Sx_38_44_camera,Sx_38_44,38,train,,camera,native,True,115,22.440134301781654,,,41261
S,Sx_38_44_camera,Sx_38_44,38,train,,camera,best,True,115,33.11786413937807,,,41261
S,Sx_38_44_lighting,Sx_38_44,38,train,,lighting,native,True,105,21.171210031956434,,,41261
S,Sx_38_44_lighting,Sx_38_44,38,train,,lighting,best,True,115,33.574374116025865,,,41261
S,Sx_38_44_combined,Sx_38_44,38,train,,combined,native,True,115,25.907529579475522,,,41261
S,Sx_38_44_combined,Sx_38_44,38,train,,combined,best,True,115,33.940211022272706,,,41261
P,Px_04_22_normal,Px_04_22,24,validation,cream_cheese_1,normal,native,True,170,25.251148864626884,,,27239
P,Px_04_22_normal,Px_04_22,24,validation,cream_cheese_1,normal,best,True,125,24.50581836514175,,,27239
P,Px_04_22_minus_y,Px_04_22,24,validation,cream_cheese_1,minus_y,native,True,125,20.344439228065312,,,27239
P,Px_04_22_minus_y,Px_04_22,24,validation,cream_cheese_1,minus_y,best,True,125,24.65837236214429,,,27239
P,Px_04_22_plus_y,Px_04_22,24,validation,cream_cheese_1,plus_y,native,True,120,19.899422513321042,,,27239
P,Px_04_22_plus_y,Px_04_22,24,validation,cream_cheese_1,plus_y,best,True,135,25.900519967079163,,,27239
P,Px_04_26_normal,Px_04_26,24,validation,cream_cheese_1,normal,native,True,125,20.1152845621109,,,27243
P,Px_04_26_normal,Px_04_26,24,validation,cream_cheese_1,normal,best,True,165,30.008250349201262,,,27243
P,Px_04_26_minus_y,Px_04_26,24,validation,cream_cheese_1,minus_y,native,True,300,38.24065332394093,,,27243
P,Px_04_26_minus_y,Px_04_26,24,validation,cream_cheese_1,minus_y,best,True,150,28.111435095779598,,,27243
P,Px_04_26_plus_y,Px_04_26,24,validation,cream_cheese_1,plus_y,native,True,115,19.22514757234603,,,27243
P,Px_04_26_plus_y,Px_04_26,24,validation,cream_cheese_1,plus_y,best,True,150,27.982944219373167,,,27243
P,Px_04_34_normal,Px_04_34,24,validation,cream_cheese_1,normal,native,True,170,24.709278205409646,,,27251
P,Px_04_34_normal,Px_04_34,24,validation,cream_cheese_1,normal,best,True,155,28.731644259765744,,,27251
P,Px_04_34_minus_y,Px_04_34,24,validation,cream_cheese_1,minus_y,native,True,125,20.177666411735117,,,27251
P,Px_04_34_minus_y,Px_04_34,24,validation,cream_cheese_1,minus_y,best,True,125,24.518283168785274,,,27251
P,Px_04_34_plus_y,Px_04_34,24,validation,cream_cheese_1,plus_y,native,True,115,19.5426116399467,,,27251
P,Px_04_34_plus_y,Px_04_34,24,validation,cream_cheese_1,plus_y,best,True,130,25.186318408697844,,,27251
P,Px_04_44_normal,Px_04_44,24,validation,cream_cheese_1,normal,native,True,110,18.59685971494764,,,27261
P,Px_04_44_normal,Px_04_44,24,validation,cream_cheese_1,normal,best,True,130,25.09663108550012,,,27261
P,Px_04_44_minus_y,Px_04_44,24,validation,cream_cheese_1,minus_y,native,True,155,23.42982651758939,,,27261
P,Px_04_44_minus_y,Px_04_44,24,validation,cream_cheese_1,minus_y,best,True,140,26.646229836158454,,,27261
P,Px_04_44_plus_y,Px_04_44,24,validation,cream_cheese_1,plus_y,native,True,140,22.071822395548224,,,27261
P,Px_04_44_plus_y,Px_04_44,24,validation,cream_cheese_1,plus_y,best,True,140,26.485324035398662,,,27261
S,Sx_04_22_normal,Sx_04_22,4,train,,normal,native,True,235,32.35840116906911,,,7239
S,Sx_04_22_normal,Sx_04_22,4,train,,normal,best,True,250,44.50482025463134,,,7239
S,Sx_04_22_camera,Sx_04_22,4,train,,camera,native,False,500,58.98846862278879,,,7239
S,Sx_04_22_camera,Sx_04_22,4,train,,camera,best,True,450,97.87678328529,,,7239
S,Sx_04_22_lighting,Sx_04_22,4,train,,lighting,native,True,235,31.74664133787155,,,7239
S,Sx_04_22_lighting,Sx_04_22,4,train,,lighting,best,True,245,64.5412990981713,,,7239
S,Sx_04_22_combined,Sx_04_22,4,train,,combined,native,False,500,58.80615384783596,,,7239
S,Sx_04_22_combined,Sx_04_22,4,train,,combined,best,False,500,78.58072376530617,,,7239
S,Sx_04_26_normal,Sx_04_26,4,train,,normal,native,True,255,33.73182303272188,,,7243
S,Sx_04_26_normal,Sx_04_26,4,train,,normal,best,True,260,43.985633067786694,,,7243
S,Sx_04_26_camera,Sx_04_26,4,train,,camera,native,True,245,32.80989051423967,,,7243
S,Sx_04_26_camera,Sx_04_26,4,train,,camera,best,True,295,106.05638391990215,,,7243
S,Sx_04_26_lighting,Sx_04_26,4,train,,lighting,native,True,245,32.795338816940784,,,7243
S,Sx_04_26_lighting,Sx_04_26,4,train,,lighting,best,True,260,44.3014329848811,,,7243
S,Sx_04_26_combined,Sx_04_26,4,train,,combined,native,True,235,32.14821728412062,,,7243
S,Sx_04_26_combined,Sx_04_26,4,train,,combined,best,True,265,62.056834034621716,,,7243
S,Sx_04_34_normal,Sx_04_34,4,train,,normal,native,True,235,32.638762320391834,,,7251
S,Sx_04_34_normal,Sx_04_34,4,train,,normal,best,True,275,66.6672849394381,,,7251
S,Sx_04_34_camera,Sx_04_34,4,train,,camera,native,True,260,35.33691125456244,,,7251
S,Sx_04_34_camera,Sx_04_34,4,train,,camera,best,True,250,60.742104581557214,,,7251
S,Sx_04_34_lighting,Sx_04_34,4,train,,lighting,native,True,295,41.45727408211678,,,7251
S,Sx_04_34_lighting,Sx_04_34,4,train,,lighting,best,True,275,65.9985620053485,,,7251
S,Sx_04_34_combined,Sx_04_34,4,train,,combined,native,True,260,34.718979640863836,,,7251
S,Sx_04_34_combined,Sx_04_34,4,train,,combined,best,True,250,61.19196762703359,,,7251
S,Sx_04_44_normal,Sx_04_44,4,train,,normal,native,True,245,33.14974475186318,,,7261
S,Sx_04_44_normal,Sx_04_44,4,train,,normal,best,True,240,57.41918847616762,,,7261
S,Sx_04_44_camera,Sx_04_44,4,train,,camera,native,True,325,40.98698835633695,,,7261
S,Sx_04_44_camera,Sx_04_44,4,train,,camera,best,True,255,62.030592882074416,,,7261
S,Sx_04_44_lighting,Sx_04_44,4,train,,lighting,native,True,240,32.49966919515282,,,7261
S,Sx_04_44_lighting,Sx_04_44,4,train,,lighting,best,True,230,56.82226103544235,,,7261
S,Sx_04_44_combined,Sx_04_44,4,train,,combined,native,False,500,59.21281350962818,,,7261
S,Sx_04_44_combined,Sx_04_44,4,train,,combined,best,True,290,72.65876698680222,,,7261
S,Sx_09_22_normal,Sx_09_22,9,test,,normal,native,False,500,57.55194554105401,,,12239
S,Sx_09_22_normal,Sx_09_22,9,test,,normal,best,True,210,53.743173020891845,,,12239
S,Sx_09_22_camera,Sx_09_22,9,test,,camera,native,True,440,51.743342253379524,,,12239
S,Sx_09_22_camera,Sx_09_22,9,test,,camera,best,True,170,44.394754451699555,,,12239
S,Sx_09_22_lighting,Sx_09_22,9,test,,lighting,native,False,500,57.42736899573356,,,12239
S,Sx_09_22_lighting,Sx_09_22,9,test,,lighting,best,True,205,48.38384051062167,,,12239
S,Sx_09_22_combined,Sx_09_22,9,test,,combined,native,True,290,36.49071891605854,,,12239
S,Sx_09_22_combined,Sx_09_22,9,test,,combined,best,True,205,49.62946956139058,,,12239
S,Sx_09_26_normal,Sx_09_26,9,test,,normal,native,True,200,27.307706970721483,,,12243
S,Sx_09_26_normal,Sx_09_26,9,test,,normal,best,True,170,42.14835638832301,,,12243
S,Sx_09_26_camera,Sx_09_26,9,test,,camera,native,True,170,24.315500983037055,,,12243
S,Sx_09_26_camera,Sx_09_26,9,test,,camera,best,True,190,46.1674683354795,,,12243
S,Sx_09_26_lighting,Sx_09_26,9,test,,lighting,native,True,200,26.97561673913151,,,12243
S,Sx_09_26_lighting,Sx_09_26,9,test,,lighting,best,True,200,48.174032741226256,,,12243
S,Sx_09_26_combined,Sx_09_26,9,test,,combined,native,True,175,25.2007521269843,,,12243
S,Sx_09_26_combined,Sx_09_26,9,test,,combined,best,True,190,45.30640824791044,,,12243
S,Sx_09_34_normal,Sx_09_34,9,test,,normal,native,True,160,23.446444960311055,,,12251
S,Sx_09_34_normal,Sx_09_34,9,test,,normal,best,True,185,45.16995878983289,,,12251
S,Sx_09_34_camera,Sx_09_34,9,test,,camera,native,True,195,26.831325999461114,,,12251
S,Sx_09_34_camera,Sx_09_34,9,test,,camera,best,True,210,50.49872308783233,,,12251
S,Sx_09_34_lighting,Sx_09_34,9,test,,lighting,native,True,160,23.378112075850368,,,12251
S,Sx_09_34_lighting,Sx_09_34,9,test,,lighting,best,True,180,45.08604686334729,,,12251
S,Sx_09_34_combined,Sx_09_34,9,test,,combined,native,True,250,32.46583963185549,,,12251
S,Sx_09_34_combined,Sx_09_34,9,test,,combined,best,True,205,50.40934401284903,,,12251
S,Sx_09_44_normal,Sx_09_44,9,test,,normal,native,True,180,25.35839930176735,,,12261
S,Sx_09_44_normal,Sx_09_44,9,test,,normal,best,True,170,43.06460193730891,,,12261
S,Sx_09_44_camera,Sx_09_44,9,test,,camera,native,True,160,23.32124541606754,,,12261
S,Sx_09_44_camera,Sx_09_44,9,test,,camera,best,True,200,48.95973843336105,,,12261
S,Sx_09_44_lighting,Sx_09_44,9,test,,lighting,native,True,165,23.826617600396276,,,12261
S,Sx_09_44_lighting,Sx_09_44,9,test,,lighting,best,True,175,43.85806714184582,,,12261
S,Sx_09_44_combined,Sx_09_44,9,test,,combined,native,True,155,22.803679648786783,,,12261
S,Sx_09_44_combined,Sx_09_44,9,test,,combined,best,True,175,42.535115086473525,,,12261
S,Sx_14_22_normal,Sx_14_22,14,train,,normal,native,True,90,16.569612042047083,,,17239
S,Sx_14_22_normal,Sx_14_22,14,train,,normal,best,True,90,25.689372268505394,,,17239
S,Sx_14_22_camera,Sx_14_22,14,train,,camera,native,True,80,15.424385072663426,,,17239
S,Sx_14_22_camera,Sx_14_22,14,train,,camera,best,True,90,26.14742847904563,,,17239
S,Sx_14_22_lighting,Sx_14_22,14,train,,lighting,native,True,90,16.563230509869754,,,17239
S,Sx_14_22_lighting,Sx_14_22,14,train,,lighting,best,True,90,26.173818389885128,,,17239
S,Sx_14_22_combined,Sx_14_22,14,train,,combined,native,True,70,14.446245951578021,,,17239
S,Sx_14_22_combined,Sx_14_22,14,train,,combined,best,True,90,26.139544430188835,,,17239
S,Sx_14_26_normal,Sx_14_26,14,train,,normal,native,True,85,16.03462520055473,,,17243
S,Sx_14_26_normal,Sx_14_26,14,train,,normal,best,True,180,43.40143756382167,,,17243
S,Sx_14_26_camera,Sx_14_26,14,train,,camera,native,True,85,15.961285850033164,,,17243
S,Sx_14_26_camera,Sx_14_26,14,train,,camera,best,True,95,26.979909506626427,,,17243
S,Sx_14_26_lighting,Sx_14_26,14,train,,lighting,native,True,85,15.95090730022639,,,17243
S,Sx_14_26_lighting,Sx_14_26,14,train,,lighting,best,True,95,27.30964532122016,,,17243
S,Sx_14_26_combined,Sx_14_26,14,train,,combined,native,True,85,15.96010641567409,,,17243
S,Sx_14_26_combined,Sx_14_26,14,train,,combined,best,True,95,27.541070700623095,,,17243
S,Sx_14_34_normal,Sx_14_34,14,train,,normal,native,True,80,15.615585387684405,,,17251
S,Sx_14_34_normal,Sx_14_34,14,train,,normal,best,True,85,25.12243939563632,,,17251
S,Sx_14_34_camera,Sx_14_34,14,train,,camera,native,True,75,14.9239124301821,,,17251
S,Sx_14_34_camera,Sx_14_34,14,train,,camera,best,True,80,23.526160156354308,,,17251
S,Sx_14_34_lighting,Sx_14_34,14,train,,lighting,native,True,80,15.487519418820739,,,17251
S,Sx_14_34_lighting,Sx_14_34,14,train,,lighting,best,True,85,25.459762627258897,,,17251
S,Sx_14_34_combined,Sx_14_34,14,train,,combined,native,True,80,15.479046260938048,,,17251
S,Sx_14_34_combined,Sx_14_34,14,train,,combined,best,True,80,24.98877097852528,,,17251
S,Sx_14_44_normal,Sx_14_44,14,train,,normal,native,True,85,15.986264936625957,,,17261
S,Sx_14_44_normal,Sx_14_44,14,train,,normal,best,True,125,32.55573605932295,,,17261
S,Sx_14_44_camera,Sx_14_44,14,train,,camera,native,True,90,16.70861152932048,,,17261
S,Sx_14_44_camera,Sx_14_44,14,train,,camera,best,True,90,25.51207847520709,,,17261
S,Sx_14_44_lighting,Sx_14_44,14,train,,lighting,native,True,80,15.618262996897101,,,17261
S,Sx_14_44_lighting,Sx_14_44,14,train,,lighting,best,True,95,27.201154517941177,,,17261
S,Sx_14_44_combined,Sx_14_44,14,train,,combined,native,True,90,16.640272178687155,,,17261
S,Sx_14_44_combined,Sx_14_44,14,train,,combined,best,True,95,27.60335341375321,,,17261
S,Sx_19_22_normal,Sx_19_22,19,train,,normal,native,True,80,15.639787510968745,,,22239
S,Sx_19_22_normal,Sx_19_22,19,train,,normal,best,True,80,23.440813516266644,,,22239
S,Sx_19_22_camera,Sx_19_22,19,train,,camera,native,True,95,17.166865245439112,,,22239
S,Sx_19_22_camera,Sx_19_22,19,train,,camera,best,True,100,28.58177058491856,,,22239
S,Sx_19_22_lighting,Sx_19_22,19,train,,lighting,native,True,85,16.174931450746953,,,22239
S,Sx_19_22_lighting,Sx_19_22,19,train,,lighting,best,True,80,23.876434582285583,,,22239
S,Sx_19_22_combined,Sx_19_22,19,train,,combined,native,True,95,17.367277230136096,,,22239
S,Sx_19_22_combined,Sx_19_22,19,train,,combined,best,True,100,28.02548350021243,,,22239
S,Sx_19_26_normal,Sx_19_26,19,train,,normal,native,True,80,15.456989011727273,,,22243
S,Sx_19_26_normal,Sx_19_26,19,train,,normal,best,True,85,24.53303176537156,,,22243
S,Sx_19_26_camera,Sx_19_26,19,train,,camera,native,True,75,15.647039480507374,,,22243
S,Sx_19_26_camera,Sx_19_26,19,train,,camera,best,True,100,28.415345291607082,,,22243
S,Sx_19_26_lighting,Sx_19_26,19,train,,lighting,native,True,80,15.34401689376682,,,22243
S,Sx_19_26_lighting,Sx_19_26,19,train,,lighting,best,True,85,24.977728579193354,,,22243
S,Sx_19_26_combined,Sx_19_26,19,train,,combined,native,True,75,14.876897238194942,,,22243
S,Sx_19_26_combined,Sx_19_26,19,train,,combined,best,True,100,27.811930311843753,,,22243
S,Sx_19_34_normal,Sx_19_34,19,train,,normal,native,True,70,14.470229245722294,,,22251
S,Sx_19_34_normal,Sx_19_34,19,train,,normal,best,True,80,23.306410181336105,,,22251
S,Sx_19_34_camera,Sx_19_34,19,train,,camera,native,True,80,15.509338982403278,,,22251
S,Sx_19_34_camera,Sx_19_34,19,train,,camera,best,True,75,23.261239318177104,,,22251
S,Sx_19_34_lighting,Sx_19_34,19,train,,lighting,native,True,70,14.401536392048001,,,22251
S,Sx_19_34_lighting,Sx_19_34,19,train,,lighting,best,True,80,24.171290883794427,,,22251
S,Sx_19_34_combined,Sx_19_34,19,train,,combined,native,True,80,15.59474192559719,,,22251
S,Sx_19_34_combined,Sx_19_34,19,train,,combined,best,True,80,23.950130962766707,,,22251
S,Sx_19_44_normal,Sx_19_44,19,train,,normal,native,True,75,14.938572715967894,,,22261
S,Sx_19_44_normal,Sx_19_44,19,train,,normal,best,True,80,23.99189821816981,,,22261
S,Sx_19_44_camera,Sx_19_44,19,train,,camera,native,True,65,13.862014637328684,,,22261
S,Sx_19_44_camera,Sx_19_44,19,train,,camera,best,True,75,22.26068738102913,,,22261
S,Sx_19_44_lighting,Sx_19_44,19,train,,lighting,native,True,75,14.834848496131599,,,22261
S,Sx_19_44_lighting,Sx_19_44,19,train,,lighting,best,True,80,24.33587231580168,,,22261
S,Sx_19_44_combined,Sx_19_44,19,train,,combined,native,True,65,13.93588962033391,,,22261
S,Sx_19_44_combined,Sx_19_44,19,train,,combined,best,True,75,22.487296814098954,,,22261
S,Sx_24_22_normal,Sx_24_22,24,validation,,normal,native,True,170,24.668416832573712,,,27239
S,Sx_24_22_normal,Sx_24_22,24,validation,,normal,best,True,125,33.60208384785801,,,27239
S,Sx_24_22_camera,Sx_24_22,24,validation,,camera,native,True,295,38.473434280604124,,,27239
S,Sx_24_22_camera,Sx_24_22,24,validation,,camera,best,True,160,40.61399144306779,,,27239
S,Sx_24_22_lighting,Sx_24_22,24,validation,,lighting,native,True,175,25.334377007558942,,,27239
S,Sx_24_22_lighting,Sx_24_22,24,validation,,lighting,best,True,135,35.65582477953285,,,27239
S,Sx_24_22_combined,Sx_24_22,24,validation,,combined,native,False,300,39.22681727074087,,,27239
S,Sx_24_22_combined,Sx_24_22,24,validation,,combined,best,True,170,43.06738904770464,,,27239
S,Sx_24_26_normal,Sx_24_26,24,validation,,normal,native,True,130,20.627266787923872,,,27243
